id,type,true_price,pred_price,pct_diff
property_961372748_prodej_byt_1_kk_praha-bubenec-jugoslavskych-partyzanu,worst,1649999.9999999995,4227834.791334434,1.562324115960264
property_1337124172_prodej_byt_1_1_praha-brevnov-belohorska,worst,3749900.0000000023,7764632.313216427,1.0706238334932725
property_2897543756_prodej_byt_1_kk_praha-dolni-mecholupy-v-osikach,worst,5699999.999999996,10363392.20867279,0.8181389839776836
property_1320358476_prodej_byt_4_kk_praha-repy-makovskeho,worst,7789999.999999999,13147595.06091768,0.6877528961383416
property_1078096460_prodej_byt_1_1_praha-liben-,worst,4500000.0,7237606.992306019,0.6083571094013376
property_1345323596_prodej_byt_1_kk_praha-hostivar-vajdova,mid,4800000.0,5118610.859763669,0.06637726245076435
property_417796684_prodej_byt_2_kk_praha-stodulky-marova,mid,9290000.000000013,9908494.036904499,0.06657632259467008
property_844587596_prodej_byt_1_kk_praha-smichov-pavla-svandy-ze-semcic,mid,8890000.000000007,8301555.616570683,-0.06619171917090257
property_4266615372_prodej_byt_3_kk_praha-zbraslav-sulova,mid,11500000.000000013,10743905.39600898,-0.06574735686878545
property_3344912972_prodej_byt_1_kk_praha-praha-,mid,5689999.999999999,6072702.59603212,0.0672588042235714
