id,y_true,y_pred
property_3105718860_prodej_byt_2_kk_praha-hloubetin-waltariho,8876576.0,8796795.756400673
property_1122726476_prodej_byt_2_1_praha-vokovice-,7200000.0,6783997.948685559
property_3616088652_prodej_byt_2_kk_praha-holesovice-komunardu,10500000.0,8860513.500042884
property_765686348_prodej_byt_2_kk_praha-ujezd-nad-lesy-rohoznicka,7450000.0,7479311.47782065
property_1640063564_prodej_byt_2_1_praha-zabehlice-jasminova,7390000.0,7122450.007596314
property_217277004_prodej_byt_2_kk_praha-hlubocepy-silurska,8555152.0,8440096.976471506
property_1723814476_prodej_byt_2_kk_praha-kunratice-muskova,10450000.0,9500443.555390552
property_2912068940_prodej_byt_3_kk_praha-stodulky-habova,12378908.0,12733763.728548478
property_1922921036_prodej_byt_1_kk_praha-vinohrady-zahrebska,7250000.0,7066826.227226244
property_4016992844_prodej_byt_3_kk_praha-liben-brezenska,12500000.0,10352125.91410972
property_4051989068_prodej_byt_2_kk_praha-nusle-belehradska,13966400.0,15372973.780128295
property_2261197388_prodej_byt_2_kk_praha-vrsovice-zitomirska,12900000.0,12960813.510051955
property_3310060108_prodej_byt_2_kk_praha-holesovice-u-pruhonu,9500000.0,9208351.541601816
property_2898231884_prodej_byt_4_kk_praha-dolni-mecholupy-pod-lesikem,12830000.0,13034449.692423746
property_2698904140_prodej_byt_5_kk_praha-pitkovice-k-dalnici,14238000.0,14384165.593448797
property_2133414476_prodej_byt_3_kk_praha-zizkov-zerotinova,12327000.0,11462361.301192883
property_1816610124_prodej_byt_3_kk_praha-vinohrady-korunni,13500000.0,15038477.437861612
property_170025548_prodej_byt_4_1_praha-hlubocepy-dreyerova,8990000.0,8655010.502161305
property_2973114956_prodej_byt_3_1_praha-nove-mesto-palackeho-namesti,14996000.0,14964818.64527348
property_967205452_prodej_byt_1_1_praha-stare-mesto-kozi,12000000.0,9883227.937714776
property_2047566412_prodej_byt_2_kk_praha-holesovice-janovskeho,6990000.0,8137752.594132479
property_4281823820_prodej_byt_3_1_praha-hlubocepy-lamacova,6690000.0,7839739.885592252
property_3894628940_prodej_byt_2_1_praha-vinohrady-pod-karlovem,14290000.0,11324373.461362528
property_4228440652_prodej_byt_3_kk_praha-cakovice-danielova,9834388.0,9403860.394806694
property_3752911436_prodej_byt_3_kk_praha-ujezd-nad-lesy-rohoznicka,11453175.0,11556420.279477596
property_2766746188_prodej_byt_2_kk_praha-liben-davidkova,8590000.0,9519247.308759846
property_1105203788_prodej_byt_2_kk_praha-dolni-mecholupy-kryspinova,7390000.0,7491490.412952465
property_1748587084_prodej_byt_2_kk_praha-modrany-mezi-vodami,8490000.0,9882354.621780172
property_2948322380_prodej_byt_2_kk_praha-vysocany-na-harfe,11000000.0,11655807.94870973
property_1210995276_prodej_byt_3_kk_praha-horni-mecholupy-bolonska,9899000.0,9578902.56880424
property_2665570892_prodej_byt_1_kk_praha-nove-mesto-vaclavske-namesti,10200000.0,10000803.560281252
property_1493914188_prodej_byt_3_1_praha-kosire-jinonicka,10900000.0,11559393.660158312
property_1710514764_prodej_byt_3_kk_praha-bubenec-na-vysinach,14784000.0,12395171.446467768
property_1975677516_prodej_byt_2_kk_praha-michle-magistru,9298000.0,9336778.276414549
property_2018943564_prodej_byt_3_kk_praha-smichov-na-neklance,14837120.0,14642896.875274818
property_2895606348_prodej_byt_2_kk_praha-bohnice-katovicka,6380000.0,6435702.757185653
property_3084400204_prodej_byt_3_kk_praha-nusle-kloboucnicka,8990000.0,8664376.484420892
property_2116719180_prodej_byt_2_kk_praha-malesice-akademicka,7700000.0,7982057.31372736
property_536900172_prodej_byt_2_1_praha-zizkov-pod-lipami,6950000.0,6699469.452145407
property_329892428_prodej_byt_2_kk_praha-liben-k-moravine,9542400.0,8533149.04734363
property_3103412812_prodej_byt_4_1_praha-kobylisy-tanvaldska,9999990.0,9763655.210567052
property_4052391244_prodej_byt_2_kk_praha-praha-lysolaje-,12950000.0,11271630.558740579
property_3110433356_prodej_byt_3_1_praha-hostivar-kozmikova,7750000.0,9030760.68883667
property_133812812_prodej_byt_2_kk_praha-uhrineves-,6690000.0,7182850.397573069
property_3845047628_prodej_byt_2_kk_praha-kamyk-hodkovicka,8847100.0,8435121.09201546
property_788337228_prodej_byt_2_kk_praha-chodov-leopoldova,7850000.0,7808672.622773041
property_770015820_prodej_byt_3_kk_praha-zlicin-misovicka,9390000.0,10246149.133193135
property_2831962700_prodej_byt_3_kk_praha-liben-drahobejlova,7490000.0,7587830.942178357
property_862229068_prodej_byt_2_kk_praha-chodov-ceneticka,5850000.0,6068404.001944173
property_2383942220_prodej_byt_1_kk_praha-nove-mesto-v-tunich,8349000.0,8428872.200125802
property_862995788_prodej_byt_1_kk_praha-zabehlice-pracska,6299000.0,6177266.383835828
property_3281003084_prodej_byt_4_kk_praha-krc-pod-visnovkou,11390000.0,12058813.242436154
property_1418801740_prodej_byt_2_1_praha-smichov-moulikova,9100000.0,9179191.616719438
property_3624690252_prodej_byt_3_kk_praha-hostivar-prazska,11500000.0,12331079.803646654
property_913527372_prodej_byt_2_kk_praha-chodov-ceneticka,5137000.0,5019336.271776534
property_2095211084_prodej_byt_1_kk_praha-zabehlice-jablonova,4400000.0,4253601.421278562
property_2339701324_prodej_byt_2_kk_praha-vysocany-podebradska,7427948.0,8544981.755628906
property_1840895308_prodej_byt_2_kk_praha-liben-u-libenskeho-pivovaru,8150000.0,7973713.093724144
property_2129478988_prodej_byt_2_kk_praha-vysocany-,8209020.0,9383304.549449114
property_2849534540_prodej_byt_3_kk_praha-kbely-hulkova,11055000.0,12355003.010592194
property_2756862540_prodej_byt_2_kk_praha-smichov-u-blazenky,9400000.0,8883058.180009814
property_527831628_prodej_byt_3_kk_praha-letnany-skrabkovych,11900000.0,12525495.778345583
property_1668637260_prodej_byt_2_kk_praha-hlubocepy-benesova,8190000.0,8304265.482324415
property_2822988364_prodej_byt_3_kk_praha-liben-bublikova,14500000.0,12784876.836217871
property_899138124_prodej_byt_1_kk_praha-vysocany-kolbenova,7315000.0,6769512.756053658
property_3639136844_prodej_byt_2_kk_praha-strasnice-vinohradska,8570000.0,8862536.92475943
property_1815016012_prodej_byt_1_kk_praha-chodov-,6199000.0,5844501.306109161
property_3013616972_prodej_byt_2_kk_praha-cakovice-marie-podvalove,7605192.0,7576757.214577219
property_2621596236_prodej_byt_2_kk_praha-stodulky-v-hurkach,7799000.0,6321925.91904554
